X,Y,objectid,provincia,municipio,localidad,código_postal,dirección,margen,longitud,latitud,precio_gasolina_95,precio_gasóleo_a,precio_gasóleo_b,precio_bioetanol,precio_nuevo_gasóleo_a,precio_biodiesel,f__éster_metílico,f__bioalcohol,precio_gasolina_98,precio_gas_natural_comprimido,precio_gas_natural_licuado,precio_gases_licuados_del_petr,rótulo,tipo_venta,rem_,horario,horario00,z,fecha
-1.853306,38.982167,7810934,ALBACETE,ALBACETE,ALBACETE,02006,"AVDA. DE ESPAÑA (PRÓX. A C/ SAN JUAN), S/N",N,-1.853306,38.982167,1.259,1.179,,,,,,,,,,,INPEALSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-2.031861,38.925833,7810935,ALBACETE,ALBACETE,ALBACETE,02006,"CR N-322, 337,8",I,-2.031861,38.925833,1.319,1.249,0.965000,,1.319000,,,,1.459000,,,,REPSOL,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30,,2019-11-19T00:00:00.000Z
-1.9355,38.965639,7810936,ALBACETE,ALBACETE,ALBACETE,02006,CARRETERA NACIONAL 322 PTO KM 347 KM. 347,D,-1.9355,38.965639,,1.179,,,,,,,,,,,P347,P,dm,L-S: 07:00-22:00,L-S: 07:00-22:00,,2019-11-19T00:00:00.000Z
-1.866806,38.985194,7810937,ALBACETE,ALBACETE,ALBACETE,02006,"AVENIDA 1º DE MAYO, S/N",N,-1.866806,38.985194,,1.169,,,,,,,,,,,PETROCAMP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-1.831639,38.929389,7810938,ALBACETE,ALBACETE,ALBACETE,02099,CARRETERA NACIONAL 301 KM. 256,D,-1.831639,38.929389,1.259,1.169,,,,,,,,,,,INPEALSA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-1.919778,38.970167,7810939,ALBACETE,ALBACETE,ALBACETE,02004,CARRETERA N-322 KM. 349,D,-1.919778,38.970167,1.359,1.269,,,1.329000,,,,1.479000,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.994028,38.900944,7810940,ALBACETE,ALBACETE,SANTA ANA,02328,"AVENIDA PRINCIPE, 2",D,-1.994028,38.900944,1.289,1.239,0.927000,,1.289000,,,,1.389000,,,,REPSOL,P,OM,"L-S: 07:00-22:00; D: 08:00-21:00","L-S: 07:00-22:00; D: 08:00-21:00",,2019-11-19T00:00:00.000Z
-1.9205,38.867556,7810941,ALBACETE,ALBACETE,SALOBRAL (EL),02140,"CM. 3203 km 14,1",D,-1.9205,38.867556,1.275,1.2,0.800000,,,,,,1.385000,,,,LOZANO,P,dm,L-D: 07:00-22:30,L-D: 07:00-22:30,,2019-11-19T00:00:00.000Z
-1.915694,38.923889,7810942,ALBACETE,ALBACETE,AGUAS NUEVAS,02049,"AVDA. ALBACETE, S/N (AB-2 km 5)",D,-1.915694,38.923889,1.33,1.27,,,1.370000,,,,,,,,CEPSA,P,dm,"L-V: 07:00-22:30; S-D: 08:00-22:30","L-V: 07:00-22:30; S-D: 08:00-22:30",,2019-11-19T00:00:00.000Z
-1.886278,39.021778,7810943,ALBACETE,ALBACETE,ALBACETE,02007,"AVENIDA 0, 48",D,-1.886278,39.021778,1.269,1.159,,,,,,,1.409000,,,,AB OIL,P,dm,"L-V: 07:00-21:00; S-D: 09:00-14:00","L-V: 07:00-21:00; S-D: 09:00-14:00",,2019-11-19T00:00:00.000Z
-1.885694,39.009417,7810944,ALBACETE,ALBACETE,ALBACETE,02007,"AVENIDA 3ª ESQUINA C/ F Nº3, 3",N,-1.885694,39.009417,1.239,1.169,,,,,,,,,,,FAST & GAS,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.874333,39.018,7810945,ALBACETE,ALBACETE,ALBACETE,02007,"POLIGONO AVDA. 3ª, ESQUINA C/AUTOVIA, 69",D,-1.874333,39.018,1.259,1.209,,,1.279000,,,,1.389000,,,,ENERCOM CARBURANTES,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.886556,39.021583,7810946,ALBACETE,ALBACETE,ALBACETE,02007,"AVENIDA POLIGONO CAMPOLLANO AVENIDA 0, 67",N,-1.886556,39.021583,1.249,1.169,,,,,,,,,,,VALERO 24H,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.831611,38.998111,7810947,ALBACETE,ALBACETE,ALBACETE,02007,"CARRETERA C-M 332 KM. 2,6",D,-1.831611,38.998111,1.309,1.249,0.969000,,1.339000,,,,1.429000,,,,"INLOCOR S.L. ""CEPSA""",P,dm,L-D: 06:00-23:30,L-D: 06:00-23:30,,2019-11-19T00:00:00.000Z
-1.893944,39.016361,7810948,ALBACETE,ALBACETE,ALBACETE,02007,"AVENIDA PRIMERA, 94",N,-1.893944,39.016361,1.249,1.169,,,1.219000,,,,,,,,INPEALSA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.882056,39.022139,7810949,ALBACETE,ALBACETE,ALBACETE,02007,"AVENIDA PRIMERA, S/N",D,-1.882056,39.022139,1.169,1.099,,,,,,,,,,,GMOIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.891361,39.031528,7810950,ALBACETE,ALBACETE,ALBACETE,02007,AUTOVIA A-31 KM. 69,I,-1.891361,39.031528,1.309,1.259,,,1.339000,,,,1.439000,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2019-11-19T00:00:00.000Z
-1.871361,39.015444,7810951,ALBACETE,ALBACETE,ALBACETE,02007,"POLIGONO CAMPOLLANO, 55",N,-1.871361,39.015444,1.299,1.239,,,1.329000,,,,1.409000,,,,CEPSA,P,dm,"L-V: 06:00-22:00; S: 07:30-20:00; D: 08:00-15:00","L-V: 06:00-22:00; S: 07:30-20:00; D: 08:00-15:00",,2019-11-19T00:00:00.000Z
-1.845278,38.971722,7810952,ALBACETE,ALBACETE,ALBACETE,02007,"MADRID-CARTAGENA km 248,5",D,-1.845278,38.971722,1.289,1.249,,,1.329000,,,,1.389000,,,,"LOS ANGELES DE LA MANCHA, S.L.",P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-1.845306,38.971778,7810953,ALBACETE,ALBACETE,ALBACETE,02007,"MADRID-CARTAGENA km 248,5",I,-1.845306,38.971778,1.289,1.249,,,1.329000,,,,1.389000,,,,LOS ANGELES DE LA MANCHA,P,OM,L-S: 06:00-22:00,L-S: 06:00-22:00,,2019-11-19T00:00:00.000Z
-1.889417,39.012472,7810954,ALBACETE,ALBACETE,ALBACETE,02007,"POLIGONO CAMPOLLANO C/.F, 13",D,-1.889417,39.012472,,1.109,,,,,,,,,,,E.S.,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.888083,39.029583,7810955,ALBACETE,ALBACETE,ALBACETE,02007,"CALLE C/ AUTOVIA C/V AVD. SEXTA, S/N",D,-1.888083,39.029583,,,,,,,,,,0.939000,0.858000,,NATURGY ES  GNV ALBACETE,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.823639,38.969361,7810956,ALBACETE,ALBACETE,ALBACETE,02080,"POLIGONO Nº 71, PARCELA 678, PARAJE HONDO DE LA MORENA S/N, S/N",D,-1.823639,38.969361,1.309,1.239,,,1.329000,,,,1.429000,,,,CEPSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-1.873194,38.970778,7810957,ALBACETE,ALBACETE,ALBACETE,02080,"CARRETERA DE LAS PEÑAS KM 0+238 KM. 0,238",I,-1.873194,38.970778,1.279,1.179,,,,,,,,,,,AREA LOS LLANOS,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2019-11-19T00:00:00.000Z
-1.93325,39.059806,7810958,ALBACETE,ALBACETE,ALBACETE,02080,"AUTOVIA A-30 KM. 239,4",D,-1.93325,39.059806,1.304,1.269,,,1.329000,,,,1.419000,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.933056,39.060528,7810959,ALBACETE,ALBACETE,ALBACETE,02080,"AUTOVIA A-30 KM. 239,4",I,-1.933056,39.060528,1.319,1.269,,,1.329000,,,,1.434000,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.978917,38.646833,7810960,ALBACETE,ALCADOZO,ALCADOZO,02124,"CM-3203 km 41,9",I,-1.978917,38.646833,1.339,1.269,0.939000,,1.339000,,,,,,,,CEPSA,P,dm,L-D: 07:00-21:30,L-D: 07:00-21:30,,2019-11-19T00:00:00.000Z
-1.433222,39.203167,7810961,ALBACETE,ALCALÁ DEL JÚCAR,ALCALA DEL JUCAR,02210,"CARRETERA CM-3201 47,1 KM. 47,1",D,-1.433222,39.203167,1.309,1.239,,,,,,,,,,,EL JUCAR,P,dm,L: 07:00-22:00,L: 07:00-22:00,,2019-11-19T00:00:00.000Z
-2.492222,38.673111,7810962,ALBACETE,ALCARAZ,ALCARAZ,02300,"CR N-322 276,5",D,-2.492222,38.673111,1.359,1.269,,,1.339000,,,,1.439000,,,,CAMPSA,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2019-11-19T00:00:00.000Z
-2.327639,38.808528,7810963,ALBACETE,ALCARAZ,JARDIN (EL),02330,"CR N-322, 302,8",I,-2.327639,38.808528,1.289,1.239,,,1.289000,,,,,,,,REPSOL,P,OM,L-D: 07:30-22:00,L-D: 07:30-22:00,,2019-11-19T00:00:00.000Z
-1.100528,38.874583,7810964,ALBACETE,ALMANSA,ALMANSA,02640,"CL AVDA. DE AYORA, S.N. A",D,-1.100528,38.874583,1.279,1.249,,,1.329000,,,,1.419000,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2019-11-19T00:00:00.000Z
-1.17575,38.875028,7810965,ALBACETE,ALMANSA,ALMANSA,02640,AUTOVIA A-31 KM. 140,D,-1.17575,38.875028,1.304,1.254,,,1.334000,,,,1.444000,,,,SHELL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-1.10125,38.874583,7810966,ALBACETE,ALMANSA,ALMANSA,02640,"CALLE INFANTE DON JUAN MANUEL, 4",D,-1.10125,38.874583,1.239,1.169,,,,,,,,,,,QUALITY ALMANSA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.027694,38.850278,7810967,ALBACETE,ALMANSA,ALMANSA,02640,CARRETERA N-430 BADAJOZ A VALENCIA KM. 594,D,-1.027694,38.850278,1.239,1.169,0.825000,,,,,,,,,,GASOLINERA LOW COST PENADES,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.08475,38.859944,7810968,ALBACETE,ALMANSA,ALMANSA,02640,"AVENIDA CIRCUNVALACION, 26",N,-1.08475,38.859944,1.294,1.245,,,1.305000,,,,,,,,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-1.108,38.871556,7810969,ALBACETE,ALMANSA,ALMANSA,02640,"AVENIDA MADRID, 11",N,-1.108,38.871556,1.294,1.245,,,1.305000,,,,,,,,CEPSA,P,OM,L-V: 07:00-21:00,L-V: 07:00-21:00,,2019-11-19T00:00:00.000Z
-1.143722,38.878278,7810970,ALBACETE,ALMANSA,ALMANSA,02640,"AUTOVIA A-31 KM. 143,350",I,-1.143722,38.878278,1.294,1.245,,,1.305000,,,,1.409000,,,,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-1.098889,38.879167,7810971,ALBACETE,ALMANSA,ALMANSA,02640,"AVENIDA CIRCUNVALACION, 9",N,-1.098889,38.879167,1.294,1.245,,,1.305000,,,,1.409000,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.089278,38.874083,7810972,ALBACETE,ALMANSA,ALMANSA,02640,"AVENIDA CIRCUNVALACION, 17",N,-1.089278,38.874083,,1.189,,,,,,,,,,,GASÓLEOS S. ALMANSA,P,dm,L: 05:00-23:00,L: 05:00-23:00,,2019-11-19T00:00:00.000Z
-1.236552,38.958875,7810973,ALBACETE,ALPERA,ALPERA,02690,"BONETE, S/Nº",N,-1.236552,38.958875,1.21,1.152,0.779000,,,,,,,,,,COOPERATIVA SANTA CRUZ DE ALPERA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.150639,38.878028,7810974,ALBACETE,BALAZOTE,BALAZOTE,02320,"N-322 km 326,2",D,-2.150639,38.878028,1.319,1.239,0.955000,,,,,,,,,,E.S. BALAZOTE S.L.,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-2.195139,39.043139,7810975,ALBACETE,BARRAX,BARRAX,02639,"CALLE ALBACETE, 57",I,-2.195139,39.043139,1.319,1.239,0.955000,,,,,,,,,,E.S. BARRAX S.L.,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00,,2019-11-19T00:00:00.000Z
-2.192996,39.051236,7810976,ALBACETE,BARRAX,BARRAX,02639,CAMINO DE LOS GONZALOS SN,D,-2.192996,39.051236,,1.174,0.757000,,,,,,,,,,COABA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.331611,38.876111,7810977,ALBACETE,BONETE,BONETE,02691,"CR N-430, 566,3",I,-1.331611,38.876111,1.309,1.259,,,1.339000,,,,1.419000,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-1.3315,38.875861,7810978,ALBACETE,BONETE,BONETE,02691,AUTOVIA A-31 KM. 126,D,-1.3315,38.875861,1.309,1.259,,,1.339000,,,,1.419000,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-2.535056,38.953361,7810979,ALBACETE,BONILLO (EL),BONILLO (EL),02610,"CALLE CARRETERA MUNERA, 2",D,-2.535056,38.953361,1.269,1.239,0.920000,,1.319000,,,,1.369000,,,,CAMPSA,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-1.560857,39.100792,7810980,ALBACETE,CASAS DE JUAN NÚÑEZ,CASAS DE JUAN NUÑEZ,02151,"AVDA. ALBACETE, 33",D,-1.560857,39.100792,1.299,1.239,0.809000,,,,,,,,,,GASOLINERAS DEL REY,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-1.477806,39.283944,7810981,ALBACETE,CASAS-IBÁÑEZ,CASAS-IBAÑEZ,02200,CARRETERA ALBACETE KM. 94,I,-1.477806,39.283944,1.339,1.249,0.909000,,1.309000,,,,1.489000,,,,CEPSA,P,dm,L-D: 07:00-21:00,L-D: 07:00-21:00,,2019-11-19T00:00:00.000Z
-0.982111,38.708944,7810982,ALBACETE,CAUDETE,CAUDETE,02660,"AVENIDA VALENCIA DE, 16",N,-0.982111,38.708944,1.349,1.239,,,1.319000,,,,1.489000,,,,GALP,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-0.943,38.727472,7810983,ALBACETE,CAUDETE,CAUDETE,02660,"CR N-344 DIRC.VALENCIA, KM.  118.3",N,-0.943,38.727472,1.349,1.249,,,1.339000,,,,1.491000,,,,BP PARGA I PETROL BAS BEL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-0.971639,38.711694,7810984,ALBACETE,CAUDETE,CAUDETE,02660,CARRETERA D-12 ESTACION KM. 32,D,-0.971639,38.711694,1.279,1.179,0.859000,,,,,,,,,,VILA Y FAYOS ,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-0.955833,38.756417,7810985,ALBACETE,CAUDETE,CAUDETE,02660,"CR N-330, 71,4",I,-0.955833,38.756417,1.309,1.259,0.945000,,1.339000,,,,1.419000,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2019-11-19T00:00:00.000Z
-0.933861,38.721917,7810986,ALBACETE,CAUDETE,CAUDETE,02660,AUTOVIA A-31 KM. 172,D,-0.933861,38.721917,1.39,1.239,,,1.349000,,,,1.480000,,,,BP OIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-0.974778,38.710861,7810987,ALBACETE,CAUDETE,CAUDETE,02660,"CARRETERA N-344 KM. 114,500",I,-0.974778,38.710861,,1.174,0.850000,,,,,,,,,,TRANSPORTES CAUDETE,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.758,38.937583,7810988,ALBACETE,CHINCHILLA DE MONTE-ARAGÓN,CHINCHILLA DE MONTE-ARAGO,02520,AUTOVIA A-31 KM. 86,D,-1.758,38.937583,1.309,1.249,,,1.319000,,,,1.433000,,,,REPSOL,P,OM,L: 06:00-23:00,L: 06:00-23:00,,2019-11-19T00:00:00.000Z
-1.757611,38.938611,7810989,ALBACETE,CHINCHILLA DE MONTE-ARAGÓN,CHINCHILLA DE MONTE-ARAGO,02520,AUTOVIA A-31 KM. 86,I,-1.757611,38.938611,1.309,1.249,,,1.319000,,,,1.433000,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2019-11-19T00:00:00.000Z
-1.726278,38.915972,7810990,ALBACETE,CHINCHILLA DE MONTE-ARAGÓN,CHINCHILLA DE MONTE-ARAGO,02520,"Ctra. AB-430 KM 530,3",I,-1.726278,38.915972,1.279,1.249,,,1.309000,,,,1.379000,,,,PETRONOR,P,OM,L: 06:00-22:00,L: 06:00-22:00,,2019-11-19T00:00:00.000Z
-1.731861,38.803389,7810991,ALBACETE,CHINCHILLA DE MONTE-ARAGÓN,POZO BUENO,02510,CL AVENIDA GENERALISIMO 107 (N-301 km 276),I,-1.731861,38.803389,1.279,1.249,,,1.299000,,,,1.403000,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-1.502806,38.898306,7810992,ALBACETE,CHINCHILLA DE MONTE-ARAGÓN,VILLAR DE CHINCHILLA,02695,AUTOVIA A31 KM. 111,N,-1.502806,38.898306,1.309,1.259,,,1.329000,,,,1.459000,,,,CEPSA,P,dm,"L-V: 06:00-23:00; S-D: 07:00-23:00","L-V: 06:00-23:00; S-D: 07:00-23:00",,2019-11-19T00:00:00.000Z
-2.044778,38.451306,7810993,ALBACETE,ELCHE DE LA SIERRA,ELCHE DE LA SIERRA,02430,"CL BOLEA, 36 (CM-412 km 235,65)",D,-2.044778,38.451306,1.279,1.249,0.964000,,1.329000,,,,1.399000,,,,CAMPSA,P,OM,L: 06:00-22:00,L: 06:00-22:00,,2019-11-19T00:00:00.000Z
-1.433306,38.689833,7810994,ALBACETE,FUENTE-ÁLAMO,FUENTE-ALAMO,02651,"AVDA. DOCTOR PEREZ GIL, 25",N,-1.433306,38.689833,1.309,,0.799000,,1.219000,,,,1.429000,,,,Nº 7374,P,dm,"L-S: 07:00-21:00; D: 08:00-20:00","L-S: 07:00-21:00; D: 08:00-20:00",,2019-11-19T00:00:00.000Z
-1.548639,39.269972,7810995,ALBACETE,FUENTEALBILLA,FUENTEALBILLA,02260,N-322 (CORDOBA-VALENCIA) km 399,I,-1.548639,39.269972,1.289,1.199,0.789000,,,,,,,,,,ES SAN ANTONIOABAD. FUENTEALBILLA,P,dm,L-D: 05:30-22:00,L-D: 05:30-22:00,,2019-11-19T00:00:00.000Z
-1.990194,39.107667,7810996,ALBACETE,GINETA (LA),GINETA (LA),02110,"CR N-301, 231,8",D,-1.990194,39.107667,1.269,1.239,,,1.309000,,,,1.369000,,,,CAMPSA,P,OM,L-D: 07:00-21:00,L-D: 07:00-21:00,,2019-11-19T00:00:00.000Z
-1.963944,39.086278,7810997,ALBACETE,GINETA (LA),GINETA (LA),02110,"CR A-31, 235",I,-1.963944,39.086278,1.309,1.259,,,1.339000,,,,1.439000,,,,REPSOL,P,OM,"L-J: 00:00-00:00; V-S: 06:00-22:00; D: 00:00-00:00","L-J: 00:00-00:00; V-S: 06:00-22:00; D: 00:00-00:00",,2019-11-19T00:00:00.000Z
-1.635111,39.238111,7810998,ALBACETE,GOLOSALVO,GOLOSALVO,02253,CARRETERA NACIONAL 322 KM. 390,D,-1.635111,39.238111,1.294,1.239,,,1.299000,,,,1.455000,,,,CEPSA,P,dm,L: 06:00-22:00,L: 06:00-22:00,,2019-11-19T00:00:00.000Z
-1.636389,38.495972,7810999,ALBACETE,HELLÍN,HELLIN,02400,CARRETERA TORREUCHEA KM. 1,D,-1.636389,38.495972,1.319,1.269,0.929000,,1.369000,,,,1.439000,,,,HELLIN GAS S.L.,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.694889,38.532389,7811000,ALBACETE,HELLÍN,HELLIN,02400,CARRETERA CM 412 KM. 273,D,-1.694889,38.532389,1.248,1.148,,,,,,,,,,,PETROGAS,P,dm,L-D: 06:30-22:00,L-D: 06:30-22:00,,2019-11-19T00:00:00.000Z
-1.706972,38.528306,7811001,ALBACETE,HELLÍN,HELLIN,02400,"CARRETERA POZOHONDO KM. 0,900",I,-1.706972,38.528306,1.249,1.209,,,,,,,,,,,CARBURANTES GARCIA LOZANO,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-1.677694,38.502528,7811002,ALBACETE,HELLÍN,HELLIN,02400,CARRETERA N 301-A KM. S/N,D,-1.677694,38.502528,1.249,1.149,,,,,,,,,,,MULTSER-OIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.696972,38.511222,7811003,ALBACETE,HELLÍN,HELLIN,02400,"MELCHOR  DE MACANAZ, 66",N,-1.696972,38.511222,1.279,1.245,,,1.325000,,,,1.379000,,,,BP,P,dm,L: 06:00-23:00,L: 06:00-23:00,,2019-11-19T00:00:00.000Z
-1.714556,38.502889,7811004,ALBACETE,HELLÍN,HELLIN,02400,CARRETERA JAEN KM. 47,D,-1.714556,38.502889,1.279,1.249,,,1.329000,,,,1.379000,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2019-11-19T00:00:00.000Z
-1.703056,38.524444,7811005,ALBACETE,HELLÍN,HELLIN,02400,CARRETERA N-301 KM. 316,I,-1.703056,38.524444,1.279,1.249,,,1.329000,,,,1.379000,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2019-11-19T00:00:00.000Z
-1.687833,38.506806,7811006,ALBACETE,HELLÍN,HELLIN,02400,CARRETERA MURCIA KM. 33,I,-1.687833,38.506806,1.279,1.249,,,1.329000,,,,1.379000,,,,PETRONOR,P,OM,L: 06:00-23:00,L: 06:00-23:00,,2019-11-19T00:00:00.000Z
-1.596722,38.46425,7811007,ALBACETE,HELLÍN,HELLIN,02400,"AUTOVIA A-30 KM. 322,5",D,-1.596722,38.46425,1.319,1.269,,,1.339000,,,,1.449000,,,,GALP,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-1.700417,38.517306,7811008,ALBACETE,HELLÍN,HELLIN,02400,"AVENIDA LIBERTAD, 111",D,-1.700417,38.517306,1.197,1.107,,,,,,,,,,,PLENOIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.571667,38.417306,7811009,ALBACETE,HELLÍN,HELLIN,02400,"CARRETERA A-30 KM. 328,2",I,-1.571667,38.417306,1.319,1.269,,,1.329000,,,,1.434000,,,,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-1.705389,38.545111,7811010,ALBACETE,HELLÍN,HELLIN,02400,"POLIGONO SAN RAFAEL 3ª FASE, SN",N,-1.705389,38.545111,,1.304,,,,,,,,,,,IDS,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.741111,38.491861,7811011,ALBACETE,HELLÍN,ISSO,02420,CARRETERA DE HELLIN KM. 104,D,-1.741111,38.491861,1.279,1.249,0.886000,,1.329000,,,,1.379000,,,,REPSOL,P,OM,L: 06:00-14:30 y 14:31-23:00,L: 06:00-14:30 y 14:31-23:00,,2019-11-19T00:00:00.000Z
-1.583389,38.921833,7811012,ALBACETE,HOYA-GONZALO,HOYA-GONZALO,02696,"AUTOVIA A-31 KM. 103,150",D,-1.583389,38.921833,1.309,1.249,,,1.319000,,,,1.433000,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-2.111056,38.356556,7811013,ALBACETE,LETUR,LETUR,02434,"CARRETERA A 45 KM. 39,8",D,-2.111056,38.356556,1.275,1.237,0.885000,,,,,,1.377000,,,,E.S. SIERRA DEL SEGURA,P,dm,L-D: 07:30-22:00,L-D: 07:30-22:00,,2019-11-19T00:00:00.000Z
-2.354861,38.948472,7811014,ALBACETE,LEZUZA,LEZUZA,02160,"PASEO LIBERTAD, 62",D,-2.354861,38.948472,1.329,1.249,,,,,,,,,,,E.S. VIRGEN DE LA CRUZ,P,dm,L-D: 7:00-20:30,L-D: 7:00-20:30,,2019-11-19T00:00:00.000Z
-1.800611,39.226611,7811015,ALBACETE,MADRIGUERAS,MADRIGUERAS,02230,CARRETERA C-3222 KM. 9,D,-1.800611,39.226611,1.259,1.209,,,,,,,,,,,E.S. MADRIGUERAS,P,dm,"L-V: 07:00-21:00; S-D: 09:00-13:00","L-V: 07:00-21:00; S-D: 09:00-13:00",,2019-11-19T00:00:00.000Z
-1.799472,39.233056,7811016,ALBACETE,MADRIGUERAS,MADRIGUERAS,02230,"AVENIDA LEVANTE, 15",I,-1.799472,39.233056,1.279,1.239,0.904000,,1.289000,,,,1.379000,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-2.330333,39.276056,7811017,ALBACETE,MINAYA,MINAYA,02620,"CARRERA N-301, 195,2",D,-2.330333,39.276056,1.309,1.249,0.879000,,1.319000,,,,1.439000,,,,REPSOL,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00,,2019-11-19T00:00:00.000Z
-1.33025,38.785917,7811018,ALBACETE,MONTEALEGRE DEL CASTILLO,MONTEALEGRE DEL CASTILLO,02650,"CALLE CAPATAZ SANTIAGO, 23",I,-1.33025,38.785917,1.289,1.239,,,,,,,,,,,LOS CORRALES,P,dm,L-D: 07:00-21:00,L-D: 07:00-21:00,,2019-11-19T00:00:00.000Z
-2.485028,39.043806,7811019,ALBACETE,MUNERA,MUNERA,02612,"CALLE POZO (EL), 106",D,-2.485028,39.043806,1.259,1.179,,,1.229000,,,,,,,,INPEALSA,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30,,2019-11-19T00:00:00.000Z
-2.293444,38.151167,7811020,ALBACETE,NERPIO,NERPIO,02530,"CR AB-702, 45,6",D,-2.293444,38.151167,1.269,1.239,0.953000,,,,,,1.369000,,,,CAMPSA,P,OM,L-D: 07:00-21:00,L-D: 07:00-21:00,,2019-11-19T00:00:00.000Z
-1.508333,38.609556,7811021,ALBACETE,ONTUR,ONTUR,02652,CAMINO DE HELLIN S/N,D,-1.508333,38.609556,,1.14,,,,,,,,,,,ONTALBA S. COOP DE C-LM,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
